class,value
mm,3.562054758
mm,3.739287836
mm,3.981988618
mm,3.878774056
mm,3.8433855
mm,4.103796908
mm,4.110564403
mm,4.484572935
mm,3.821784441
mm,4.261856378
mm,3.960359978
mm,3.898845805
mm,3.885967971
mm,3.579740618
mm,4.11213232
mm,3.539656381
mm,3.646834678
mm,3.756624862
mm,4.209571982
mm,4.055691778
mm,3.86082001
mm,3.542033686
mm,3.926143544
mm,3.931726094
mm,3.719788642
mm,3.669884281
mm,3.500587146
mm,1.667001286
mm,1.841858696
mm,1.668347435
mm,2.228738382
mm,1.886732075
mm,2.310675608
mm,2.008857828
mm,2.378753675
mm,1.638915549
mm,1.950169405
mm,1.883406786
mm,1.37051735
mm,2.592805974
mm,1.28339429
mm,1.387853089
mm,1.592756201
mm,2.205650255
mm,1.795513347
mm,1.552743058
mm,2.148380687
mm,1.634522134
mm,1.978978582
mm,2.198153015
mm,2.078226263
mm,1.893107
mm,1.767485589
mm,1.928264342
mm,2.153689309
mm,1.856945249
mm,1.882828055
mm,2.067031339
mm,2.275639252
mm,1.665175341
mm,2.009062827
mm,2.019182285
mm,2.363930349
mm,2.09795911
mm,2.309767794
mm,2.001495017
mm,1.39732742
mm,2.267673218
mm,2.048148254
mm,2.015976684
mm,1.422951623
mm,1.39789529
mm,1.767512135
mm,1.560360879
mm,1.393135666
mm,2.029078236
mm,1.654614178
mm,3.823287362
mm,3.325490795
mm,3.939071685
mm,3.618901932
mm,4.18823915
mm,4.091535282
mm,3.367849447
mm,4.276133268
mm,3.777539914
mm,3.011813054
mm,3.942844479
mm,4.006267138
mm,3.717012465
mm,3.688290039
mm,3.51051226
mm,4.399661811
mm,4.013902828
mm,3.707178028
mm,3.654627638
mm,4.267029857
mm,3.572483796
mm,4.025995232
mm,3.594776085
mm,4.024319916
mm,3.756266314
mm,3.550711127
mm,3.83662721
mm,3.809154272
mm,4.485948103
mm,4.11667537
mm,3.899381617
mm,3.476640406
mm,3.926489649
mm,4.035143287
mm,3.745164573
mm,3.403948616
mm,3.889127614
mm,3.972093094
mm,4.445415441
mm,3.923053435
mm,3.840370018
mm,3.740101612
mm,3.423566539
mm,3.708107987
mm,3.573346271
mm,3.999511756
mm,4.168845851
mm,3.823483872
mm,3.748259788
mm,3.406769532
mm,1.127887001
mm,2.374465399
mm,1.671213909
mm,1.1410904
mm,2.256350532
mm,1.848005932
mm,2.227372593
mm,1.659997885
mm,1.870265154
mm,1.655078564
mm,1.268229044
mm,1.832958736
mm,2.370392025
mm,2.1308836
mm,2.166974643
mm,2.025207597
mm,1.922382596
mm,2.14844621
mm,2.09242801
mm,2.157325889
mm,1.693340599
mm,1.817141189
mm,2.645223576
mm,1.858964426
mm,2.316262243
mm,1.625341684
mm,1.975691248
mm,2.458951689
mm,2.257100716
mm,2.149995475
mm,1.923088154
mm,1.670231141
mm,1.903215251
mm,1.854997109
mm,1.749245303
mm,1.824726733
mm,1.680622285
mm,1.67021072
mm,1.984582904
mm,1.881782876
mm,1.747428683
mm,1.654030581
mm,1.746298754
mm,2.496273084
mm,2.101858523
mm,1.840483334
mm,1.462195144
mm,2.236669718
mm,1.686014877
mm,2.322281033
mm,4.005729216
mm,4.124493421
mm,3.736155969
mm,4.084365071
mm,3.969232902
mm,4.123167332
mm,3.533634635
mm,3.921005494
mm,3.456792978
mm,3.877484301
mm,3.645073789
mm,4.365813621
mm,3.483742994
mm,3.682978603
mm,3.9643095
mm,3.224579405
mm,3.828149197
mm,3.718776495
mm,4.274541924
mm,3.510884059
mm,3.73117537
mm,3.440046703
mm,4.138739898
mm,3.39693382
mm,3.657127367
mm,3.636268983
mm,3.41437405
mm,4.371576434
mm,3.786492062
mm,3.478374132
mm,3.962053779
mm,3.585383069
mm,3.855003663
mm,3.974924532
mm,4.417046529
mm,3.479742183
mm,3.703202182
mm,4.264283778
mm,3.720954076
mm,3.925754542
mm,3.475393159
mm,4.110114295
mm,3.912533636
mm,3.49913015
mm,3.316604015
mm,3.404801176
mm,3.644300038
mm,3.661593858
mm,3.733339516
mm,3.788431405
mm,1.962472056
mm,1.895117683
mm,1.901375472
mm,1.373177718
mm,1.653165818
mm,2.101409645
mm,1.760468867
mm,2.111412667
mm,2.470302732
mm,2.688695584
mm,1.521971005
mm,2.049774142
mm,1.387903596
mm,1.947526443
mm,1.957826963
mm,1.434092704
mm,2.147414642
mm,1.480207756
mm,1.868073256
mm,1.517365177
mm,2.092235541
mm,2.408838212
mm,2.220329586
mm,2.10244774
mm,2.000266794
mm,1.595059812
mm,1.617070659
mm,2.020260218
mm,1.760354562
mm,1.644154051
mm,2.208871656
mm,2.501102852
mm,2.26799014
mm,1.875283125
mm,1.680933056
mm,2.464364459
mm,2.17147397
mm,2.437878488
mm,2.20068493
mm,2.026281041
mm,1.02102142
mm,1.305828153
mm,2.118904896
mm,1.553266487
mm,1.682979887
mm,1.646291678
mm,1.970577607
mm,2.284591861
mm,2.458325846
mm,2.199612421
mm,3.568063758
mm,4.10469849
mm,3.673526118
mm,3.9989207
mm,3.780179046
mm,4.112350923
mm,3.712381239
mm,3.956996416
mm,3.334976808
mm,3.954454508
mm,3.693348297
mm,3.683326098
mm,3.563435697
mm,3.602006886
mm,3.498890844
mm,4.583615909
mm,3.685735307
mm,3.869689925
mm,4.268542741
mm,4.150994976
mm,3.812108565
mm,4.16951671
mm,4.472126497
mm,3.963171441
mm,3.819834231
mm,3.577629534
mm,3.553327949
mm,3.536790281
mm,4.121374902
mm,3.680460619
mm,3.562317135
mm,4.111951339
mm,3.47709511
mm,3.531639647
mm,3.706798079
mm,3.728615731
mm,3.832566898
mm,4.138742171
mm,3.841786586
mm,3.365996551
mm,3.904802766
mm,3.308696783
mm,4.095365233
mm,3.778674908
mm,3.95938597
mm,3.843787078
mm,3.477109805
mm,3.798719773
mm,4.587523691
mm,3.626960707
mm,1.791890567
mm,1.696948225
mm,1.454566022
mm,1.598333342
mm,1.751182335
mm,1.901932602
mm,1.705061163
mm,1.86586437
mm,2.176753405
mm,1.002651775
mm,2.13010012
mm,2.023464157
mm,2.217749503
mm,2.722211591
mm,1.789441044
mm,1.749692599
mm,1.788302455
mm,1.935743781
mm,1.874283727
mm,2.100098032
mm,2.17983078
mm,1.556653439
mm,1.680209442
mm,1.698872741
mm,2.352802116
mm,1.752269236
mm,2.068876075
mm,1.328428488
mm,1.995407156
mm,1.731840034
mm,1.528369485
mm,2.35047804
mm,1.714985701
mm,1.634641763
mm,1.620589052
mm,2.29533925
mm,1.690046071
mm,1.77569705
mm,1.574395227
mm,1.726417116
mm,1.784757329
mm,0.954335406
mm,1.722927274
mm,1.83677558
mm,1.771106391
mm,2.115841437
mm,1.726977778
mm,1.820022923
mm,2.094762036
mm,2.371521077
mm,4.082629169
mm,3.903999007
mm,3.611962286
mm,3.3171163
mm,3.58980012
mm,4.35785984
mm,4.022963533
mm,3.506631794
mm,4.286047144
mm,3.514271087
mm,3.364049124
mm,3.092821659
mm,3.869309001
mm,3.703245943
mm,3.822157555
mm,3.740438696
mm,3.553145569
mm,3.462738588
mm,3.652035633
mm,3.723746353
mm,4.1939394
mm,3.724087255
mm,4.315728895
mm,4.086048244
mm,3.958534024
mm,3.480141784
mm,3.317951095
mm,3.597027521
mm,3.695323944
mm,3.950104551
mm,3.636871989
mm,3.608531973
mm,3.749884587
mm,4.091118276
mm,3.95178835
mm,3.734726173
mm,4.04939193
mm,3.532042786
mm,3.754426437
mm,3.74412711
mm,3.754003539
mm,3.834303415
mm,3.841165968
mm,4.149206952
mm,3.733198091
mm,3.736494102
mm,3.839088709
mm,3.465363846
mm,3.938492634
mm,4.081811154
mm,1.562372298
mm,2.041085657
mm,2.011597485
mm,1.86000937
mm,1.5981437
mm,2.249810068
mm,1.929813751
mm,1.617052201
mm,2.14446552
mm,2.166031294
mm,1.533542656
mm,2.274218926
mm,2.217804006
mm,2.083763825
mm,2.032656721
mm,2.312521159
mm,1.934270589
mm,2.31866995
mm,2.319762356
mm,2.157705525
mm,2.114982149
mm,1.404522636
mm,1.623207963
mm,2.196422154
mm,1.825164211
mm,1.178694716
mm,1.546123893
mm,1.917095793
mm,1.757139
mm,1.701499092
mm,1.996976978
mm,2.080118815
mm,2.055546544
mm,1.700898518
mm,2.113680786
mm,2.215569465
mm,2.470309561
mm,1.673136875
mm,1.570355046
mm,1.70850001
mm,1.622076541
mm,2.138220493
mm,2.349388315
mm,1.085877039
mm,1.970523718
mm,1.571371674
mm,1.693182057
mm,1.636151377
mm,2.095293599
mm,1.291656732
mm,3.940712534
mm,4.464310783
mm,4.054162442
mm,3.532360582
mm,3.398054385
mm,3.630339724
mm,3.966827781
mm,3.808367552
mm,2.903476204
mm,3.250022565
mm,3.255544721
mm,3.638472187
mm,3.868438028
mm,3.724530393
mm,3.813856869
mm,4.036840041
mm,3.661657264
mm,3.803942953
mm,3.546867406
mm,4.40146807
mm,3.859193945
mm,3.895669474
mm,4.362316592
mm,4.048407504
mm,3.717755824
mm,3.718589747
mm,3.683650048
mm,3.957514295
mm,4.019640466
mm,4.324073839
mm,3.920972285
mm,3.800739015
mm,4.018445167
mm,3.359018112
mm,3.521194048
mm,4.366415139
mm,3.649065709
mm,3.707680185
mm,4.010165959
mm,3.786862291
mm,4.093896977
mm,3.70216704
mm,3.506342876
mm,3.503149038
mm,3.832024696
mm,3.581977617
mm,3.307049402
mm,4.023362999
mm,3.953986954
mm,3.852506335
mm,1.855370876
mm,1.99892101
mm,2.588821225
mm,1.395211416
mm,1.859045497
mm,1.958208752
mm,1.905606008
mm,2.531981168
mm,1.790611495
mm,2.373637026
mm,2.017499566
mm,1.675751865
mm,1.69765958
mm,1.951568238
mm,1.648067097
mm,1.694233428
mm,1.765461282
mm,2.47815539
mm,2.409895291
mm,1.585306742
mm,1.761986056
mm,1.732261395
mm,1.740695282
mm,1.745041985
mm,1.763823883
mm,2.213495274
mm,1.844776511
mm,2.745277265
mm,2.05272013
mm,1.885866718
mm,2.411024687
mm,1.360386633
mm,2.607305715
mm,1.877772767
mm,1.595456792
mm,1.59015808
mm,1.583478101
mm,1.667630205
mm,2.033141246
mm,2.017545634
mm,2.04451755
mm,2.231354536
mm,1.520903901
mm,2.208772527
mm,1.916773846
mm,2.057831893
mm,1.795415811
mm,2.00488216
mm,1.694834952
mm,1.841166752
mm,3.785490521
mm,3.836675888
mm,3.580261234
mm,3.81761506
mm,3.934611123
mm,3.384532974
mm,3.646891396
mm,3.660150842
mm,3.811385108
mm,3.288475421
mm,3.69691007
mm,3.903500149
mm,3.804624316
mm,3.741110933
mm,3.04788748
mm,3.881577767
mm,3.997426372
mm,3.473963864
mm,4.092222819
mm,3.568930974
mm,3.720782021
mm,3.799889713
mm,4.036372884
mm,3.82886385
mm,3.457576825
mm,3.878423997
mm,3.480006614
mm,3.933744637
mm,4.223986005
mm,3.817353406
mm,3.875392161
mm,3.805627942
mm,3.411014532
mm,3.766293899
mm,3.763495586
mm,3.875409902
mm,3.739193974
mm,3.833869531
mm,4.060568455
mm,3.974430609
mm,3.712854005
mm,3.971337721
mm,3.971223302
mm,3.95456805
mm,4.677506488
mm,3.804007637
mm,4.041822748
mm,3.949652102
mm,3.524661078
mm,3.982764275
mm,2.050909991
mm,1.620474371
mm,1.880430927
mm,1.919080896
mm,1.698208818
mm,2.022843061
mm,1.568227914
mm,1.729087158
mm,1.801564143
mm,1.955078151
mm,1.605630415
mm,2.081660486
mm,1.481150762
mm,1.823355002
mm,1.849990285
mm,1.657349504
mm,2.262730191
mm,1.758997978
mm,2.273370156
mm,2.035597238
mm,2.484573548
mm,1.832436824
mm,1.781413069
mm,1.646177247
mm,1.965785443
mm,1.654235579
mm,1.921428353
mm,1.915101065
mm,1.967532899
mm,1.862259148
mm,2.387955365
mm,1.843224001
mm,1.576243354
mm,1.681639528
mm,1.529605739
mm,1.904364051
mm,1.711115714
mm,1.866481878
mm,1.549589631
mm,1.889120677
mm,1.965040504
mm,2.183841424
mm,2.525223625
mm,1.488685489
mm,1.946252529
mm,2.072142244
mm,1.64115585
mm,2.492333575
mm,1.25858645
mm,1.473153126
mm,3.62778889
mm,3.498668692
mm,3.430730321
mm,3.748712347
mm,3.213942814
mm,3.841108799
mm,3.70491646
mm,4.538060745
mm,4.395940854
mm,3.816740428
mm,3.605580151
mm,4.121531025
mm,3.251395928
mm,4.309551781
mm,3.738502033
mm,3.57822328
mm,3.328254546
mm,3.802619919
mm,4.026507435
mm,4.099835552
mm,3.80703109
mm,4.026796508
mm,3.525044005
mm,3.795353929
mm,4.322379786
mm,4.023601323
mm,3.778916661
mm,4.190577651
mm,4.017005351
mm,3.584652998
mm,4.192554367
mm,3.710081917
mm,3.708148506
mm,3.836557572
mm,4.369058354
mm,3.629549443
mm,3.770383802
mm,3.696980923
mm,3.253363128
mm,3.758560709
mm,3.498061873
mm,3.963878913
mm,4.259938173
mm,4.04082059
mm,3.401123895
mm,3.657391394
mm,3.507219705
mm,3.725836262
mm,3.930419997
mm,4.023324899
mm,1.850242699
mm,1.83902559
mm,1.475335014
mm,1.702464458
mm,1.626581957
mm,2.060284454
mm,2.354408855
mm,1.913399419
mm,1.699164625
mm,2.061243591
mm,1.583120028
mm,1.609483996
mm,2.115070785
mm,2.060950107
mm,1.994376758
mm,1.47249709
mm,1.808709775
mm,2.050053073
mm,1.972241062
mm,2.081204679
mm,1.518279152
mm,1.560752366
mm,1.93757272
mm,1.665112234
mm,1.849547804
mm,2.075979969
mm,2.224448607
mm,2.2700512
mm,1.495637456
mm,1.753315918
mm,1.781995351
mm,1.919707763
mm,1.944133533
mm,2.320600617
mm,1.915353939
mm,2.46668218
mm,1.665724023
mm,1.850022773
mm,2.017243182
mm,1.709349764
mm,2.215616147
mm,2.466707088
mm,2.36622283
mm,1.954837073
mm,2.579087402
mm,1.652026548
mm,1.122982403
mm,1.747619676
mm,1.435166226
mm,2.290112611
mm,3.908563673
mm,3.620415279
mm,4.296366736
mm,4.199895792
mm,4.050247335
mm,3.764470552
mm,3.462292525
mm,3.965295437
mm,3.864917784
mm,3.800392081
mm,3.824076943
mm,3.707795585
mm,3.664594176
mm,3.998733007
mm,4.144113792
mm,3.605470408
mm,4.337276209
mm,3.468092012
mm,4.071828589
mm,3.597120822
mm,4.050769519
mm,3.590792667
mm,4.205647587
mm,4.170358131
mm,4.068718897
mm,4.022614451
mm,3.760396537
mm,4.341618021
mm,3.34492939
mm,3.566223751
mm,4.007739518
mm,3.801934915
mm,3.630078936
mm,3.515964933
mm,4.032752381
mm,3.686377539
mm,3.305972257
mm,4.047705274
mm,4.026196167
mm,3.369152564
mm,3.167421937
mm,3.623247102
mm,4.012764024
mm,3.62353355
mm,4.272407135
mm,3.512586433
mm,3.590113652
mm,3.812314653
mm,3.864734607
mm,3.924181698
mm,2.204372833
mm,1.95715054
mm,1.545821171
mm,1.742922037
mm,1.786675456
mm,2.074957727
mm,1.813126207
mm,1.670037081
mm,1.753041176
mm,1.977560482
mm,2.17533485
mm,2.276336185
mm,1.670194905
mm,1.793675473
mm,1.891846678
mm,2.258190831
mm,2.210724234
mm,1.878498238
mm,2.189564872
mm,2.014750011
mm,1.454340257
mm,1.039844748
mm,1.748042833
mm,2.024880455
mm,2.40809719
mm,1.673277817
mm,2.175571508
mm,1.688302704
mm,2.043864742
mm,1.942184436
mm,1.809615023
mm,1.732560118
mm,2.160370777
mm,2.241403563
mm,1.667414901
mm,1.574276165
mm,1.949206977
mm,1.443113479
mm,1.525646566
mm,2.001933284
mm,2.40796344
mm,1.682825836
mm,2.088802417
mm,1.871354557
mm,1.915638444
mm,2.062861291
mm,1.304787153
mm,1.841412661
mm,1.616641671
mm,1.879745502
mm,3.662728581
mm,3.883748301
mm,4.151917732
mm,3.286795593
mm,3.0083913
mm,3.251562068
mm,4.150478113
mm,4.042548685
mm,3.89307799
mm,3.691839807
mm,3.663878104
mm,4.179947165
mm,3.976733839
mm,4.395103649
mm,3.735835408
mm,3.18701782
mm,3.454362181
mm,3.502904691
mm,4.42978823
mm,3.907942859
mm,3.415603652
mm,4.426610115
mm,3.95319582
mm,4.064510102
mm,3.648992239
mm,3.718297467
mm,3.789008849
mm,3.532546757
mm,3.935317557
mm,3.752239265
mm,4.127116877
mm,3.737090553
mm,3.332435063
mm,3.448478538
mm,3.894079126
mm,2.945126263
mm,3.798062305
mm,3.447191121
mm,3.806476581
mm,3.861910673
mm,3.397575618
mm,3.512199558
mm,3.86990681
mm,3.504896589
mm,3.813545484
mm,3.589546972
mm,4.454782935
mm,4.50285677
mm,3.836187759
mm,3.943356125
mm,2.210655152
mm,2.425749462
mm,1.534080911
mm,2.322595394
mm,2.300720805
mm,1.9316068
mm,1.961311653
mm,2.05945441
mm,1.585468267
mm,2.022200584
mm,1.880638578
mm,1.648583072
mm,1.936788921
mm,2.45666957
mm,1.567127938
mm,1.906775168
mm,2.633190858
mm,1.837587915
mm,2.132801147
mm,2.394285858
mm,1.849515467
mm,1.801595497
mm,1.720354301
mm,2.067074064
mm,2.228188791
mm,1.853300728
mm,2.071131906
mm,1.763342709
mm,2.336559269
mm,1.897764098
mm,1.951151136
mm,1.897929803
mm,1.845897217
mm,1.710514258
mm,2.269411222
mm,2.435342737
mm,2.068232113
mm,1.758160039
mm,1.833896082
mm,1.719595761
mm,1.824885751
mm,1.891181989
mm,1.327567953
mm,2.591041479
mm,1.745702382
mm,1.63103824
mm,1.934046126
mm,1.851577424
mm,1.538808509
mm,1.611892304
mm,3.712281928
mm,3.659347048
mm,4.167889139
mm,3.870879062
mm,3.608134097
mm,3.987082859
mm,3.787153041
mm,3.152632117
mm,4.035626974
mm,3.684154235
mm,4.008186965
mm,3.218869197
mm,4.464218396
mm,3.697005675
mm,4.182981448
mm,3.388547412
mm,3.795891091
mm,3.564940824
mm,4.27566572
mm,3.829510068
mm,3.817761258
mm,3.454066763
mm,4.258014083
mm,3.608756028
mm,4.302293238
mm,3.864772336
mm,3.541105894
mm,3.914809128
mm,3.258121222
mm,3.444085167
mm,3.734384521
mm,4.172286894
mm,3.700652364
mm,4.037674243
mm,3.62136048
mm,4.246643765
mm,3.718198411
mm,3.29230601
mm,3.650373261
mm,3.228419029
mm,3.331667126
mm,4.00326758
mm,3.765463643
mm,3.870128438
mm,4.078949604
mm,3.875455484
mm,3.969127583
mm,4.165756866
mm,3.972755332
mm,3.673908451
mm,1.671703182
mm,1.351881616
mm,1.318229395
mm,2.150700948
mm,1.801568842
mm,1.805636938
mm,1.924984246
mm,1.463491037
mm,1.769369897
mm,2.134039705
mm,2.54500147
mm,2.152721256
mm,1.815215109
mm,1.921832488
mm,1.76339428
mm,1.681730689
mm,1.772737873
mm,1.284006573
mm,1.969585875
mm,1.839459872
mm,1.134172097
mm,1.63830501
mm,2.096880939
mm,2.200303301
mm,2.149863193
mm,2.282827037
mm,1.729524639
mm,1.795521897
mm,1.659130523
mm,1.485164064
mm,2.347222454
mm,1.4137519
mm,1.689719529
mm,1.914404641
mm,2.119285376
mm,1.671401151
mm,2.174578018
mm,1.601264464
mm,1.945366327
mm,2.008904085
mm,1.95646466
mm,1.97034515
mm,1.845463248
mm,1.601649054
mm,2.004542922
mm,2.173265875
mm,2.58111972
mm,2.021016643
mm,1.427559868
mm,2.337648546
mm,3.629135117
mm,3.76340797
mm,4.242467185
mm,3.561008694
mm,4.011145619
mm,3.608418171
mm,3.687492475
mm,3.568536678
mm,3.965653194
mm,4.176191695
mm,4.145542588
mm,4.177463151
mm,3.762185985
mm,3.997538943
mm,3.78578011
mm,3.664496394
mm,3.880021854
mm,4.00603046
mm,3.615037339
mm,3.681529832
mm,3.025436412
mm,3.623844148
mm,4.226809649
mm,4.186070228
mm,4.170225916
mm,3.910731221
mm,4.113146596
mm,3.370069821
mm,4.305768419
mm,3.575010963
mm,3.718308221
mm,3.835417334
mm,3.985945445
mm,3.693274744
mm,3.848737082
mm,3.98447789
mm,2.794079802
mm,3.773299091
mm,3.555345559
mm,3.626147833
mm,4.073319191
mm,3.728555491
mm,3.565959542
mm,3.685508285
mm,3.543853919
mm,3.646705129
mm,3.97119392
mm,3.957263458
mm,4.075433755
mm,3.601877335
mm,1.743102612
mm,1.670112801
mm,2.004632202
mm,1.627223968
mm,1.620819258
mm,2.001574878
mm,2.265575884
mm,1.979357016
mm,1.70576898
mm,1.603360681
mm,1.824854389
mm,1.213905355
mm,1.963511315
mm,2.309252332
mm,1.464009163
mm,1.809139994
mm,1.730690175
mm,2.078602467
mm,1.607991541
mm,1.750498536
mm,1.784888419
mm,1.884852484
mm,2.436303005
mm,2.115230485
mm,1.677034655
mm,1.740349814
mm,1.801706608
mm,1.896279851
mm,1.649719454
mm,2.244485738
mm,1.630204302
mm,2.24917189
mm,1.451314814
mm,1.714437519
mm,2.232117408
mm,1.271900434
mm,1.933298025
mm,2.337751213
mm,2.057615772
mm,1.971219397
mm,2.230183249
mm,1.837121824
mm,1.503632181
mm,1.612026123
mm,2.009902945
mm,1.790793479
mm,1.896975515
mm,1.578204579
mm,1.990232578
mm,1.929929381
mm,4.41022662
mm,3.904614411
mm,3.956364267
mm,4.083914175
mm,3.898600825
mm,4.09562232
mm,3.668991195
mm,3.707971217
mm,4.062337222
mm,3.822684564
mm,3.846859685
mm,3.645962245
mm,3.544537277
mm,3.996440169
mm,3.862844936
mm,4.042979713
mm,3.900117212
mm,4.228187821
mm,3.630438913
mm,3.622973283
mm,3.376338619
mm,3.470789071
mm,3.853363977
mm,4.169708155
mm,3.342565295
mm,3.402688548
mm,3.520301244
mm,3.628450852
mm,3.922832306
mm,3.865121833
mm,3.348704851
mm,3.909461937
mm,3.704199045
mm,4.044464949
mm,3.824217001
mm,3.72399293
mm,3.521633759
mm,3.903409767
mm,4.307771288
mm,3.850236443
mm,4.330715298
mm,3.009596035
mm,4.231783833
mm,3.81303947
mm,4.084695834
mm,3.387792474
mm,3.820893579
mm,3.506733053
mm,4.275934032
mm,3.737146984
mm,1.66302351
mm,1.741012048
mm,1.362491443
mm,2.003754199
mm,1.931584865
mm,1.813604592
mm,2.103225148
mm,2.070606697
mm,1.76420075
mm,1.833162154
mm,1.715000917
mm,1.665626072
mm,2.382402173
mm,2.22801511
mm,1.491749385
mm,1.63532926
mm,1.99116016
mm,2.10091174
mm,2.335843727
mm,1.275321168
mm,1.557105947
mm,1.972450974
mm,1.896504314
mm,1.987449825
mm,1.675550385
mm,1.450452951
mm,2.506028642
mm,1.574980164
mm,2.117963399
mm,1.646314958
mm,1.650315512
mm,1.54294051
mm,1.761874531
mm,2.144378973
mm,1.302919626
mm,2.467861265
mm,1.53099831
mm,1.473358598
mm,1.829203323
mm,2.022010923
mm,1.70090112
mm,2.266612422
mm,1.546374936
mm,2.023460731
mm,2.191987055
mm,1.830847676
mm,1.304562582
mm,1.957025288
mm,1.540449303
mm,1.507660219
mm,3.557015505
mm,4.166805764
mm,4.631850917
mm,3.720939162
mm,3.812988168
mm,3.46085115
mm,3.43124076
mm,3.418071941
mm,3.431728741
mm,3.891523981
mm,3.563436644
mm,3.992030075
mm,4.175604011
mm,4.143194431
mm,4.360644778
mm,3.747257836
mm,4.200109634
mm,3.643960884
mm,3.863120796
mm,3.984641083
mm,4.123784528
mm,4.076722248
mm,3.531708605
mm,4.043768633
mm,3.946096151
mm,3.532402604
mm,4.360047505
mm,4.333546489
mm,3.481452897
mm,3.861872689
mm,3.824673576
mm,4.046239813
mm,3.799782901
mm,3.993754831
mm,3.4485838
mm,3.705870851
mm,3.459494181
mm,4.323834539
mm,3.512167503
mm,3.62823404
mm,3.97233959
mm,3.326668442
mm,4.009967191
mm,3.596012839
mm,3.807252736
mm,3.232998949
mm,3.708310291
mm,3.830543849
mm,3.597575854
mm,4.086033429
mm,2.606980214
mm,1.925571878
mm,1.670643258
mm,2.059781175
mm,1.954203359
mm,1.963932119
mm,2.103758006
mm,1.777427998
mm,1.945351818
mm,1.829242025
mm,1.577626108
mm,1.971030026
mm,2.131036828
mm,2.053424294
mm,1.97762863
mm,1.474687257
mm,1.530648231
mm,1.935259037
mm,1.852199741
mm,1.542147573
mm,1.704073558
mm,2.0892684
mm,1.680592526
mm,1.700118752
mm,1.435592298
mm,1.773486166
mm,1.190344418
mm,1.829802991
mm,1.752711879
mm,2.087867899
mm,1.980605936
mm,2.033101229
mm,1.174131652
mm,1.972657648
mm,1.711689023
mm,2.541437841
mm,1.501040502
mm,1.94049677
mm,2.612540263
mm,2.203104719
mm,1.768655493
mm,2.089324967
mm,1.772508553
mm,1.454888822
mm,1.987568064
mm,2.217176429
mm,1.414960215
mm,1.633777036
mm,1.482541651
mm,2.389739231
mm,3.963338956
mm,3.201885707
mm,3.342074744
mm,3.865269771
mm,3.846818811
mm,3.998008388
mm,3.664745883
mm,4.053647253
mm,3.399487653
mm,3.759438522
mm,3.319665801
mm,3.421001079
mm,3.152765671
mm,3.781901847
mm,3.746278952
mm,3.634269577
mm,3.576375808
mm,3.580790372
mm,4.201872752
mm,3.74729804
mm,3.57492658
mm,4.003710087
mm,3.803874241
mm,4.197996932
mm,3.677148503
mm,3.861786023
mm,3.003469172
mm,3.359331215
mm,4.095108756
mm,4.592440807
mm,3.729107538
mm,3.585208668
mm,3.354954019
mm,3.310581333
mm,3.775568949
mm,4.109490474
mm,3.527297115
mm,3.812339285
mm,4.198437882
mm,4.268113454
mm,3.747656143
mm,3.277349421
mm,3.869571148
mm,3.843172617
mm,3.620416991
mm,4.319862696
mm,3.806806271
mm,3.851563593
mm,4.077433905
mm,3.578383004
mm,2.367639104
mm,1.166813063
mm,2.335377918
mm,1.886415089
mm,1.522139948
mm,1.881258205
mm,1.564619229
mm,2.365454845
mm,2.416624373
mm,1.607264791
mm,2.198887116
mm,1.37071062
mm,1.776371202
mm,2.248352536
mm,1.603838345
mm,1.138429266
mm,1.851831771
mm,2.033794394
mm,2.567322489
mm,1.640671907
mm,1.62372693
mm,1.941953385
mm,1.997781339
mm,1.760923313
mm,1.634127118
mm,2.169478581
mm,1.75570107
mm,2.010512515
mm,2.367080421
mm,2.207615375
mm,1.231307786
mm,1.766202782
mm,1.339501374
mm,1.988727557
mm,2.142969562
mm,1.809661672
mm,1.770747106
mm,1.50108533
mm,1.6549431
mm,1.607940967
